"Crimes Against Person By City or County"
"Current date: 6/24/2023 10:47:56 AM (Eastern Daylight Time)"
"Data source: Virginia_SS, Offense Data"
"Incident Date: 2021"
"Jurisdiction by Geography","Offense Type","Number of Crimes",
"Washington County","Human Trafficking, Involuntary Servitude","1"
"Wise County","Crimes Against Person","475"
"Wise County","Murder and Nonnegligent Manslaughter","1"
"Wise County","Negligent Manslaughter","3"
"Wise County","Justifiable Homicide",""
"Wise County","Kidnapping/Abduction","9"
"Wise County","Forcible Rape","14"
"Wise County","Forcible Sodomy",""
"Wise County","Sexual Assault With An Object",""
"Wise County","Forcible Fondling","32"
"Wise County","Incest",""
"Wise County","Statutory Rape",""
"Wise County","Aggravated Assault","38"
"Wise County","Simple Assault","375"
"Wise County","Intimidation","3"
"Wise County","Human Trafficking, Commercial Sex Acts",""
"Wise County","Human Trafficking, Involuntary Servitude",""
"Wythe County","Crimes Against Person","176"
"Wythe County","Murder and Nonnegligent Manslaughter",""
"Wythe County","Negligent Manslaughter",""
"Wythe County","Justifiable Homicide",""
"Wythe County","Kidnapping/Abduction","4"
"Wythe County","Forcible Rape","7"
"Wythe County","Forcible Sodomy","5"
"Wythe County","Sexual Assault With An Object","17"
"Wythe County","Forcible Fondling","4"
"Wythe County","Incest",""
"Wythe County","Statutory Rape",""
"Wythe County","Aggravated Assault","8"
"Wythe County","Simple Assault","113"
"Wythe County","Intimidation","17"
"Wythe County","Human Trafficking, Commercial Sex Acts",""
"Wythe County","Human Trafficking, Involuntary Servitude","1"
"Division 4 - Education","Crimes Against Person","3"
"Division 4 - Education","Murder and Nonnegligent Manslaughter",""
"Division 4 - Education","Negligent Manslaughter",""
"Division 4 - Education","Justifiable Homicide",""
"Division 4 - Education","Kidnapping/Abduction",""
"Division 4 - Education","Forcible Rape",""
"Division 4 - Education","Forcible Sodomy",""
"Division 4 - Education","Sexual Assault With An Object",""
"Division 4 - Education","Forcible Fondling",""
"Division 4 - Education","Incest",""
"Division 4 - Education","Statutory Rape",""
"Division 4 - Education","Aggravated Assault",""
"Division 4 - Education","Simple Assault","2"
"Division 4 - Education","Intimidation","1"
"Division 4 - Education","Human Trafficking, Commercial Sex Acts",""
"Division 4 - Education","Human Trafficking, Involuntary Servitude",""
"Accomack County","Crimes Against Person","464"
"Accomack County","Murder and Nonnegligent Manslaughter","11"
"Accomack County","Negligent Manslaughter","1"
"Accomack County","Justifiable Homicide",""
"Accomack County","Kidnapping/Abduction","5"
"Accomack County","Forcible Rape","16"
"Accomack County","Forcible Sodomy","2"
"Accomack County","Sexual Assault With An Object","4"
"Accomack County","Forcible Fondling","4"
"Accomack County","Incest",""
"Accomack County","Statutory Rape","4"
"Accomack County","Aggravated Assault","75"
"Accomack County","Simple Assault","324"
"Accomack County","Intimidation","15"
"Accomack County","Human Trafficking, Commercial Sex Acts","3"
"Accomack County","Human Trafficking, Involuntary Servitude",""
"Brunswick County","Crimes Against Person","47"
"Brunswick County","Murder and Nonnegligent Manslaughter",""
"Brunswick County","Negligent Manslaughter",""
"Brunswick County","Justifiable Homicide",""
"Brunswick County","Kidnapping/Abduction","2"
"Brunswick County","Forcible Rape","2"
"Brunswick County","Forcible Sodomy","1"
"Brunswick County","Sexual Assault With An Object","1"
"Brunswick County","Forcible Fondling","5"
"Brunswick County","Incest",""
"Brunswick County","Statutory Rape",""
"Brunswick County","Aggravated Assault","3"
"Brunswick County","Simple Assault","29"
"Brunswick County","Intimidation","4"
"Brunswick County","Human Trafficking, Commercial Sex Acts",""
"Brunswick County","Human Trafficking, Involuntary Servitude",""
"Chesapeake City","Crimes Against Person","4,859"
"Chesapeake City","Murder and Nonnegligent Manslaughter","25"
"Chesapeake City","Negligent Manslaughter","2"
"Chesapeake City","Justifiable Homicide",""
"Chesapeake City","Kidnapping/Abduction","72"
"Chesapeake City","Forcible Rape","77"
"Chesapeake City","Forcible Sodomy","27"
"Chesapeake City","Sexual Assault With An Object","22"
"Chesapeake City","Forcible Fondling","101"
"Chesapeake City","Incest","3"
"Chesapeake City","Statutory Rape","7"
"Chesapeake City","Aggravated Assault","975"
"Chesapeake City","Simple Assault","2,838"
"Chesapeake City","Intimidation","710"
"Chesapeake City","Human Trafficking, Commercial Sex Acts",""
"Chesapeake City","Human Trafficking, Involuntary Servitude",""
"Emporia City","Crimes Against Person","159"
"Emporia City","Murder and Nonnegligent Manslaughter","1"
"Emporia City","Negligent Manslaughter",""
"Emporia City","Justifiable Homicide",""
"Emporia City","Kidnapping/Abduction","1"
"Emporia City","Forcible Rape","3"
"Emporia City","Forcible Sodomy","1"
"Emporia City","Sexual Assault With An Object",""
"Emporia City","Forcible Fondling","12"
"Emporia City","Incest",""
"Emporia City","Statutory Rape",""
"Emporia City","Aggravated Assault","16"
"Emporia City","Simple Assault","121"
"Emporia City","Intimidation","4"
"Emporia City","Human Trafficking, Commercial Sex Acts",""
"Emporia City","Human Trafficking, Involuntary Servitude",""
"Franklin City","Crimes Against Person","318"
"Franklin City","Murder and Nonnegligent Manslaughter","2"
"Franklin City","Negligent Manslaughter",""
"Franklin City","Justifiable Homicide",""
"Franklin City","Kidnapping/Abduction","7"
"Franklin City","Forcible Rape","3"
"Franklin City","Forcible Sodomy","9"
"Franklin City","Sexual Assault With An Object","1"
"Franklin City","Forcible Fondling","13"
"Franklin City","Incest",""
"Franklin City","Statutory Rape",""
"Franklin City","Aggravated Assault","34"
"Franklin City","Simple Assault","210"
"Franklin City","Intimidation","39"
"Franklin City","Human Trafficking, Commercial Sex Acts",""
"Franklin City","Human Trafficking, Involuntary Servitude",""
"Gloucester County","Crimes Against Person","496"
"Gloucester County","Murder and Nonnegligent Manslaughter",""
"Gloucester County","Negligent Manslaughter","1"
"Gloucester County","Justifiable Homicide",""
"Gloucester County","Kidnapping/Abduction","3"
"Gloucester County","Forcible Rape","8"
"Gloucester County","Forcible Sodomy","5"
"Gloucester County","Sexual Assault With An Object","1"
"Gloucester County","Forcible Fondling","8"
"Gloucester County","Incest",""
"Gloucester County","Statutory Rape",""
"Gloucester County","Aggravated Assault","8"
"Gloucester County","Simple Assault","447"
"Gloucester County","Intimidation","15"
"Gloucester County","Human Trafficking, Commercial Sex Acts",""
"Gloucester County","Human Trafficking, Involuntary Servitude",""
"Greensville County","Crimes Against Person","102"
"Greensville County","Murder and Nonnegligent Manslaughter","8"
"Greensville County","Negligent Manslaughter",""
"Greensville County","Justifiable Homicide",""
"Greensville County","Kidnapping/Abduction","1"
"Greensville County","Forcible Rape","2"
"Greensville County","Forcible Sodomy","2"
"Greensville County","Sexual Assault With An Object",""
"Greensville County","Forcible Fondling","3"
"Greensville County","Incest",""
"Greensville County","Statutory Rape",""
"Greensville County","Aggravated Assault","17"
"Greensville County","Simple Assault","66"
"Greensville County","Intimidation","3"
"Greensville County","Human Trafficking, Commercial Sex Acts",""
"Greensville County","Human Trafficking, Involuntary Servitude",""
"Hampton City","Crimes Against Person","2,437"
"Hampton City","Murder and Nonnegligent Manslaughter","31"
"Hampton City","Negligent Manslaughter",""
"Hampton City","Justifiable Homicide",""
"Hampton City","Kidnapping/Abduction","43"
"Hampton City","Forcible Rape","32"
"Hampton City","Forcible Sodomy","15"
"Hampton City","Sexual Assault With An Object","3"
"Hampton City","Forcible Fondling","81"
"Hampton City","Incest",""
"Hampton City","Statutory Rape","2"
"Hampton City","Aggravated Assault","231"
"Hampton City","Simple Assault","1,815"
"Hampton City","Intimidation","178"
"Hampton City","Human Trafficking, Commercial Sex Acts","6"
"Hampton City","Human Trafficking, Involuntary Servitude",""
"Isle Of Wight County","Crimes Against Person","340"
"Isle Of Wight County","Murder and Nonnegligent Manslaughter","1"
"Isle Of Wight County","Negligent Manslaughter","1"
"Isle Of Wight County","Justifiable Homicide",""
"Isle Of Wight County","Kidnapping/Abduction","5"
"Isle Of Wight County","Forcible Rape","3"
"Isle Of Wight County","Forcible Sodomy",""
"Isle Of Wight County","Sexual Assault With An Object",""
"Isle Of Wight County","Forcible Fondling","7"
"Isle Of Wight County","Incest",""
"Isle Of Wight County","Statutory Rape",""
"Isle Of Wight County","Aggravated Assault","40"
"Isle Of Wight County","Simple Assault","250"
"Isle Of Wight County","Intimidation","33"
"Isle Of Wight County","Human Trafficking, Commercial Sex Acts",""
"Isle Of Wight County","Human Trafficking, Involuntary Servitude",""
"James City County","Crimes Against Person","971"
"James City County","Murder and Nonnegligent Manslaughter","3"
"James City County","Negligent Manslaughter","2"
"James City County","Justifiable Homicide",""
"James City County","Kidnapping/Abduction","14"
"James City County","Forcible Rape","9"
"James City County","Forcible Sodomy","2"
"James City County","Sexual Assault With An Object","3"
"James City County","Forcible Fondling","23"
"James City County","Incest",""
"James City County","Statutory Rape",""
"James City County","Aggravated Assault","81"
"James City County","Simple Assault","709"
"James City County","Intimidation","125"
"James City County","Human Trafficking, Commercial Sex Acts",""
"James City County","Human Trafficking, Involuntary Servitude",""
"Mathews County","Crimes Against Person","39"
"Mathews County","Murder and Nonnegligent Manslaughter",""
"Mathews County","Negligent Manslaughter","1"
"Mathews County","Justifiable Homicide",""
"Mathews County","Kidnapping/Abduction",""
"Mathews County","Forcible Rape","2"
"Mathews County","Forcible Sodomy",""
"Mathews County","Sexual Assault With An Object",""
"Mathews County","Forcible Fondling","1"
"Mathews County","Incest",""
"Mathews County","Statutory Rape",""
"Mathews County","Aggravated Assault","1"
"Mathews County","Simple Assault","32"
"Mathews County","Intimidation","1"
"Mathews County","Human Trafficking, Commercial Sex Acts",""
"Mathews County","Human Trafficking, Involuntary Servitude","1"
"Middlesex County","Crimes Against Person","67"
"Middlesex County","Murder and Nonnegligent Manslaughter","1"
"Middlesex County","Negligent Manslaughter","1"
"Middlesex County","Justifiable Homicide",""
"Middlesex County","Kidnapping/Abduction",""
"Middlesex County","Forcible Rape","2"
"Middlesex County","Forcible Sodomy","3"
"Middlesex County","Sexual Assault With An Object","2"
"Middlesex County","Forcible Fondling","5"
"Middlesex County","Incest",""
"Middlesex County","Statutory Rape",""
"Middlesex County","Aggravated Assault","6"
"Middlesex County","Simple Assault","44"
"Middlesex County","Intimidation","2"
"Middlesex County","Human Trafficking, Commercial Sex Acts","1"
"Middlesex County","Human Trafficking, Involuntary Servitude",""
"Newport News City","Crimes Against Person","4,186"
"Newport News City","Murder and Nonnegligent Manslaughter","29"
"Newport News City","Negligent Manslaughter",""
"Newport News City","Justifiable Homicide",""
"Newport News City","Kidnapping/Abduction","112"
"Newport News City","Forcible Rape","35"
"Newport News City","Forcible Sodomy","19"
"Newport News City","Sexual Assault With An Object","12"
"Newport News City","Forcible Fondling","69"
"Newport News City","Incest",""
"Newport News City","Statutory Rape","5"
"Newport News City","Aggravated Assault","968"
"Newport News City","Simple Assault","2,432"
"Newport News City","Intimidation","504"
"Newport News City","Human Trafficking, Commercial Sex Acts","1"
"Newport News City","Human Trafficking, Involuntary Servitude",""
"Norfolk City","Crimes Against Person","5,482"
"Norfolk City","Murder and Nonnegligent Manslaughter","65"
"Norfolk City","Negligent Manslaughter","3"
"Norfolk City","Justifiable Homicide",""
"Norfolk City","Kidnapping/Abduction","77"
"Norfolk City","Forcible Rape","90"
"Norfolk City","Forcible Sodomy","28"
"Norfolk City","Sexual Assault With An Object","15"
"Norfolk City","Forcible Fondling","136"
"Norfolk City","Incest","1"
"Norfolk City","Statutory Rape","1"
"Norfolk City","Aggravated Assault","1,379"
"Norfolk City","Simple Assault","2,822"
"Norfolk City","Intimidation","861"
"Norfolk City","Human Trafficking, Commercial Sex Acts","4"
"Norfolk City","Human Trafficking, Involuntary Servitude",""
"Northampton County","Crimes Against Person","113"
"Northampton County","Murder and Nonnegligent Manslaughter","1"
"Northampton County","Negligent Manslaughter",""
"Northampton County","Justifiable Homicide",""
"Northampton County","Kidnapping/Abduction",""
"Northampton County","Forcible Rape","2"
"Northampton County","Forcible Sodomy",""
"Northampton County","Sexual Assault With An Object",""
"Northampton County","Forcible Fondling","1"
"Northampton County","Incest",""
"Northampton County","Statutory Rape","1"
"Northampton County","Aggravated Assault","46"
"Northampton County","Simple Assault","52"
"Northampton County","Intimidation","7"
"Northampton County","Human Trafficking, Commercial Sex Acts","1"
"Northampton County","Human Trafficking, Involuntary Servitude","2"
"Poquoson City","Crimes Against Person","165"
"Poquoson City","Murder and Nonnegligent Manslaughter",""
"Poquoson City","Negligent Manslaughter","1"
"Poquoson City","Justifiable Homicide",""
"Poquoson City","Kidnapping/Abduction","2"
"Poquoson City","Forcible Rape","4"
"Poquoson City","Forcible Sodomy",""
"Poquoson City","Sexual Assault With An Object",""
"Poquoson City","Forcible Fondling","9"
"Poquoson City","Incest","1"
"Poquoson City","Statutory Rape",""
"Poquoson City","Aggravated Assault","13"
"Poquoson City","Simple Assault","109"
"Poquoson City","Intimidation","26"
"Poquoson City","Human Trafficking, Commercial Sex Acts",""
"Poquoson City","Human Trafficking, Involuntary Servitude",""
"Portsmouth City","Crimes Against Person","2,479"
"Portsmouth City","Murder and Nonnegligent Manslaughter","36"
"Portsmouth City","Negligent Manslaughter","2"
"Portsmouth City","Justifiable Homicide",""
"Portsmouth City","Kidnapping/Abduction","44"
"Portsmouth City","Forcible Rape","19"
"Portsmouth City","Forcible Sodomy","13"
"Portsmouth City","Sexual Assault With An Object","2"
"Portsmouth City","Forcible Fondling","16"
"Portsmouth City","Incest",""
"Portsmouth City","Statutory Rape",""
"Portsmouth City","Aggravated Assault","535"
"Portsmouth City","Simple Assault","1,651"
"Portsmouth City","Intimidation","161"
"Portsmouth City","Human Trafficking, Commercial Sex Acts",""
"Portsmouth City","Human Trafficking, Involuntary Servitude",""
"Southampton County","Crimes Against Person","179"
"Southampton County","Murder and Nonnegligent Manslaughter",""
"Southampton County","Negligent Manslaughter",""
"Southampton County","Justifiable Homicide",""
"Southampton County","Kidnapping/Abduction","3"
"Southampton County","Forcible Rape","7"
"Southampton County","Forcible Sodomy","1"
"Southampton County","Sexual Assault With An Object","1"
"Southampton County","Forcible Fondling","8"
"Southampton County","Incest",""
"Southampton County","Statutory Rape","1"
"Southampton County","Aggravated Assault",""
"Southampton County","Simple Assault","151"
"Southampton County","Intimidation","7"
"Southampton County","Human Trafficking, Commercial Sex Acts",""
"Southampton County","Human Trafficking, Involuntary Servitude",""
"Suffolk City","Crimes Against Person","2,244"
"Suffolk City","Murder and Nonnegligent Manslaughter","7"
"Suffolk City","Negligent Manslaughter",""
"Suffolk City","Justifiable Homicide",""
"Suffolk City","Kidnapping/Abduction","41"
"Suffolk City","Forcible Rape","24"
"Suffolk City","Forcible Sodomy","4"
"Suffolk City","Sexual Assault With An Object","1"
"Suffolk City","Forcible Fondling","83"
"Suffolk City","Incest",""
"Suffolk City","Statutory Rape",""
"Suffolk City","Aggravated Assault","383"
"Suffolk City","Simple Assault","1,584"
"Suffolk City","Intimidation","116"
"Suffolk City","Human Trafficking, Commercial Sex Acts",""
"Suffolk City","Human Trafficking, Involuntary Servitude","1"
"Surry County","Crimes Against Person","35"
"Surry County","Murder and Nonnegligent Manslaughter",""
"Surry County","Negligent Manslaughter",""
"Surry County","Justifiable Homicide",""
"Surry County","Kidnapping/Abduction","1"
"Surry County","Forcible Rape","1"
"Surry County","Forcible Sodomy",""
"Surry County","Sexual Assault With An Object",""
"Surry County","Forcible Fondling","2"
"Surry County","Incest",""
"Surry County","Statutory Rape",""
"Surry County","Aggravated Assault","4"
"Surry County","Simple Assault","24"
"Surry County","Intimidation","3"
"Surry County","Human Trafficking, Commercial Sex Acts",""
"Surry County","Human Trafficking, Involuntary Servitude",""
"Sussex County","Crimes Against Person","81"
"Sussex County","Murder and Nonnegligent Manslaughter","2"
"Sussex County","Negligent Manslaughter","1"
"Sussex County","Justifiable Homicide",""
"Sussex County","Kidnapping/Abduction","1"
"Sussex County","Forcible Rape","1"
"Sussex County","Forcible Sodomy","1"
"Sussex County","Sexual Assault With An Object",""
"Sussex County","Forcible Fondling","6"
"Sussex County","Incest",""
"Sussex County","Statutory Rape","2"
"Sussex County","Aggravated Assault","13"
"Sussex County","Simple Assault","49"
"Sussex County","Intimidation","5"
"Sussex County","Human Trafficking, Commercial Sex Acts",""
"Sussex County","Human Trafficking, Involuntary Servitude",""
"Virginia Beach City","Crimes Against Person","4,908"
"Virginia Beach City","Murder and Nonnegligent Manslaughter","14"
"Virginia Beach City","Negligent Manslaughter","4"
"Virginia Beach City","Justifiable Homicide",""
"Virginia Beach City","Kidnapping/Abduction","54"
"Virginia Beach City","Forcible Rape","50"
"Virginia Beach City","Forcible Sodomy","18"
"Virginia Beach City","Sexual Assault With An Object","6"
"Virginia Beach City","Forcible Fondling","53"
"Virginia Beach City","Incest","1"
"Virginia Beach City","Statutory Rape","3"
"Virginia Beach City","Aggravated Assault","293"
"Virginia Beach City","Simple Assault","3,922"
"Virginia Beach City","Intimidation","490"
"Virginia Beach City","Human Trafficking, Commercial Sex Acts",""
"Virginia Beach City","Human Trafficking, Involuntary Servitude",""
"Williamsburg City","Crimes Against Person","195"
"Williamsburg City","Murder and Nonnegligent Manslaughter","2"
"Williamsburg City","Negligent Manslaughter",""
"Williamsburg City","Justifiable Homicide",""
"Williamsburg City","Kidnapping/Abduction","6"
"Williamsburg City","Forcible Rape","3"
"Williamsburg City","Forcible Sodomy","1"
"Williamsburg City","Sexual Assault With An Object","2"
"Williamsburg City","Forcible Fondling","10"
"Williamsburg City","Incest",""
"Williamsburg City","Statutory Rape",""
"Williamsburg City","Aggravated Assault","33"
"Williamsburg City","Simple Assault","128"
"Williamsburg City","Intimidation","10"
"Williamsburg City","Human Trafficking, Commercial Sex Acts",""
"Williamsburg City","Human Trafficking, Involuntary Servitude",""
"York County","Crimes Against Person","673"
"York County","Murder and Nonnegligent Manslaughter","1"
"York County","Negligent Manslaughter","1"
"York County","Justifiable Homicide",""
"York County","Kidnapping/Abduction","6"
"York County","Forcible Rape","16"
"York County","Forcible Sodomy","2"
"York County","Sexual Assault With An Object",""
"York County","Forcible Fondling","21"
"York County","Incest",""
"York County","Statutory Rape",""
"York County","Aggravated Assault","87"
"York County","Simple Assault","460"
"York County","Intimidation","79"
"York County","Human Trafficking, Commercial Sex Acts",""
"York County","Human Trafficking, Involuntary Servitude",""
"Division 5 - Education","Crimes Against Person","163"
"Division 5 - Education","Murder and Nonnegligent Manslaughter",""
"Division 5 - Education","Negligent Manslaughter",""
"Division 5 - Education","Justifiable Homicide",""
"Division 5 - Education","Kidnapping/Abduction","5"
"Division 5 - Education","Forcible Rape","7"
"Division 5 - Education","Forcible Sodomy","2"
"Division 5 - Education","Sexual Assault With An Object",""
"Division 5 - Education","Forcible Fondling","10"
"Division 5 - Education","Incest",""
"Division 5 - Education","Statutory Rape",""
"Division 5 - Education","Aggravated Assault","8"
"Division 5 - Education","Simple Assault","102"
"Division 5 - Education","Intimidation","29"
"Division 5 - Education","Human Trafficking, Commercial Sex Acts",""
"Division 5 - Education","Human Trafficking, Involuntary Servitude",""
"Division 5 - Other","Crimes Against Person","17"
"Division 5 - Other","Murder and Nonnegligent Manslaughter",""
"Division 5 - Other","Negligent Manslaughter",""
"Division 5 - Other","Justifiable Homicide",""
"Division 5 - Other","Kidnapping/Abduction",""
"Division 5 - Other","Forcible Rape",""
"Division 5 - Other","Forcible Sodomy",""
"Division 5 - Other","Sexual Assault With An Object",""
"Division 5 - Other","Forcible Fondling",""
"Division 5 - Other","Incest",""
"Division 5 - Other","Statutory Rape",""
"Division 5 - Other","Aggravated Assault","1"
"Division 5 - Other","Simple Assault","16"
"Division 5 - Other","Intimidation",""
"Division 5 - Other","Human Trafficking, Commercial Sex Acts",""
"Division 5 - Other","Human Trafficking, Involuntary Servitude",""
"Alleghany County","Crimes Against Person","190"
"Alleghany County","Murder and Nonnegligent Manslaughter","2"
"Alleghany County","Negligent Manslaughter","1"
"Alleghany County","Justifiable Homicide",""
"Alleghany County","Kidnapping/Abduction","3"
"Alleghany County","Forcible Rape","9"
"Alleghany County","Forcible Sodomy","4"
"Alleghany County","Sexual Assault With An Object","4"
"Alleghany County","Forcible Fondling","10"
"Alleghany County","Incest",""
"Alleghany County","Statutory Rape","1"
"Alleghany County","Aggravated Assault","40"
"Alleghany County","Simple Assault","102"
"Alleghany County","Intimidation","13"
"Alleghany County","Human Trafficking, Commercial Sex Acts","1"
"Alleghany County","Human Trafficking, Involuntary Servitude",""
"Bath County","Crimes Against Person","13"
"Bath County","Murder and Nonnegligent Manslaughter",""
"Bath County","Negligent Manslaughter",""
"Bath County","Justifiable Homicide",""
"Bath County","Kidnapping/Abduction",""
"Bath County","Forcible Rape",""
"Bath County","Forcible Sodomy",""
"Bath County","Sexual Assault With An Object",""
"Bath County","Forcible Fondling",""
"Bath County","Incest",""
"Bath County","Statutory Rape",""
"Bath County","Aggravated Assault",""
"Bath County","Simple Assault","12"
"Bath County","Intimidation","1"
"Bath County","Human Trafficking, Commercial Sex Acts",""
"Bath County","Human Trafficking, Involuntary Servitude",""
"Bedford County","Crimes Against Person","669"
"Bedford County","Murder and Nonnegligent Manslaughter","2"
"Bedford County","Negligent Manslaughter","4"
"Bedford County","Justifiable Homicide",""
"Bedford County","Kidnapping/Abduction","9"
"Bedford County","Forcible Rape","12"
"Bedford County","Forcible Sodomy","5"
"Bedford County","Sexual Assault With An Object","1"
"Bedford County","Forcible Fondling","27"
"Bedford County","Incest",""
"Bedford County","Statutory Rape","1"
"Bedford County","Aggravated Assault","64"
"Bedford County","Simple Assault","507"
"Bedford County","Intimidation","37"
"Bedford County","Human Trafficking, Commercial Sex Acts",""
"Bedford County","Human Trafficking, Involuntary Servitude",""
"Botetourt County","Crimes Against Person","327"
"Botetourt County","Murder and Nonnegligent Manslaughter",""
"Botetourt County","Negligent Manslaughter",""
"Botetourt County","Justifiable Homicide",""
"Botetourt County","Kidnapping/Abduction","9"
"Botetourt County","Forcible Rape","7"
"Botetourt County","Forcible Sodomy","2"
"Botetourt County","Sexual Assault With An Object","3"
"Botetourt County","Forcible Fondling","3"
"Botetourt County","Incest",""
"Botetourt County","Statutory Rape",""
"Botetourt County","Aggravated Assault","13"
"Botetourt County","Simple Assault","257"
"Botetourt County","Intimidation","33"
"Botetourt County","Human Trafficking, Commercial Sex Acts",""
"Botetourt County","Human Trafficking, Involuntary Servitude",""
"Buena Vista City","Crimes Against Person","43"
"Buena Vista City","Murder and Nonnegligent Manslaughter",""
"Buena Vista City","Negligent Manslaughter",""
"Buena Vista City","Justifiable Homicide",""
"Buena Vista City","Kidnapping/Abduction",""
"Buena Vista City","Forcible Rape","2"
"Buena Vista City","Forcible Sodomy",""
"Buena Vista City","Sexual Assault With An Object",""
"Buena Vista City","Forcible Fondling","4"
"Buena Vista City","Incest",""
"Buena Vista City","Statutory Rape",""
"Buena Vista City","Aggravated Assault","9"
"Buena Vista City","Simple Assault","27"
"Buena Vista City","Intimidation","1"
"Buena Vista City","Human Trafficking, Commercial Sex Acts",""
"Buena Vista City","Human Trafficking, Involuntary Servitude",""
"Covington City","Crimes Against Person","100"
"Covington City","Murder and Nonnegligent Manslaughter",""
"Covington City","Negligent Manslaughter",""
"Covington City","Justifiable Homicide",""
"Covington City","Kidnapping/Abduction",""
"Covington City","Forcible Rape","2"
"Covington City","Forcible Sodomy",""
"Covington City","Sexual Assault With An Object",""
"Covington City","Forcible Fondling","1"
"Covington City","Incest",""
"Covington City","Statutory Rape",""
"Covington City","Aggravated Assault","16"
"Covington City","Simple Assault","78"
"Covington City","Intimidation","3"
"Covington City","Human Trafficking, Commercial Sex Acts",""
"Covington City","Human Trafficking, Involuntary Servitude",""
"Craig County","Crimes Against Person","21"
"Craig County","Murder and Nonnegligent Manslaughter","1"
"Craig County","Negligent Manslaughter",""
"Craig County","Justifiable Homicide",""
"Craig County","Kidnapping/Abduction","1"
"Craig County","Forcible Rape","3"
"Craig County","Forcible Sodomy","1"
"Craig County","Sexual Assault With An Object",""
"Craig County","Forcible Fondling","1"
"Craig County","Incest",""
"Craig County","Statutory Rape",""
"Craig County","Aggravated Assault","1"
"Craig County","Simple Assault","9"
"Craig County","Intimidation","4"
"Craig County","Human Trafficking, Commercial Sex Acts",""
"Craig County","Human Trafficking, Involuntary Servitude",""
"Danville City","Crimes Against Person","1,176"
"Danville City","Murder and Nonnegligent Manslaughter","6"
"Danville City","Negligent Manslaughter","1"
"Danville City","Justifiable Homicide",""
"Danville City","Kidnapping/Abduction","11"
"Danville City","Forcible Rape","14"
"Danville City","Forcible Sodomy","4"
"Danville City","Sexual Assault With An Object","1"
"Danville City","Forcible Fondling","19"
"Danville City","Incest","1"
"Danville City","Statutory Rape","3"
"Danville City","Aggravated Assault","107"
"Danville City","Simple Assault","953"
"Danville City","Intimidation","56"
"Danville City","Human Trafficking, Commercial Sex Acts",""
"Danville City","Human Trafficking, Involuntary Servitude",""
"Floyd County","Crimes Against Person","82"
"Floyd County","Murder and Nonnegligent Manslaughter",""
"Floyd County","Negligent Manslaughter",""
"Floyd County","Justifiable Homicide",""
"Floyd County","Kidnapping/Abduction","3"
"Floyd County","Forcible Rape","3"
"Floyd County","Forcible Sodomy","1"
"Floyd County","Sexual Assault With An Object","3"
"Floyd County","Forcible Fondling","12"
"Floyd County","Incest",""
"Floyd County","Statutory Rape",""
"Floyd County","Aggravated Assault","6"
"Floyd County","Simple Assault","51"
"Floyd County","Intimidation","3"
"Floyd County","Human Trafficking, Commercial Sex Acts",""
"Floyd County","Human Trafficking, Involuntary Servitude",""
"Franklin County","Crimes Against Person","646"
"Franklin County","Murder and Nonnegligent Manslaughter","7"
"Franklin County","Negligent Manslaughter","2"
"Franklin County","Justifiable Homicide",""
"Franklin County","Kidnapping/Abduction","6"
"Franklin County","Forcible Rape","11"
"Franklin County","Forcible Sodomy","5"
"Franklin County","Sexual Assault With An Object","4"
"Franklin County","Forcible Fondling","53"
"Franklin County","Incest",""
"Franklin County","Statutory Rape",""
"Franklin County","Aggravated Assault","42"
"Franklin County","Simple Assault","469"
"Franklin County","Intimidation","47"
"Franklin County","Human Trafficking, Commercial Sex Acts",""
"Franklin County","Human Trafficking, Involuntary Servitude",""
"Henry County","Crimes Against Person","508"
"Henry County","Murder and Nonnegligent Manslaughter","3"
"Henry County","Negligent Manslaughter","1"
"Henry County","Justifiable Homicide",""
"Henry County","Kidnapping/Abduction","25"
"Henry County","Forcible Rape","21"
"Henry County","Forcible Sodomy","18"
"Henry County","Sexual Assault With An Object","3"
"Henry County","Forcible Fondling","24"
"Henry County","Incest",""
"Henry County","Statutory Rape","1"
"Henry County","Aggravated Assault","86"
"Henry County","Simple Assault","301"
"Henry County","Intimidation","25"
"Henry County","Human Trafficking, Commercial Sex Acts",""
"Henry County","Human Trafficking, Involuntary Servitude",""
"Highland County","Crimes Against Person","16"
"Highland County","Murder and Nonnegligent Manslaughter",""
"Highland County","Negligent Manslaughter",""
"Highland County","Justifiable Homicide",""
"Highland County","Kidnapping/Abduction",""
"Highland County","Forcible Rape",""
"Highland County","Forcible Sodomy",""
"Highland County","Sexual Assault With An Object",""
"Highland County","Forcible Fondling",""
"Highland County","Incest",""
"Highland County","Statutory Rape",""
"Highland County","Aggravated Assault","4"
"Highland County","Simple Assault","11"
"Highland County","Intimidation","1"
"Highland County","Human Trafficking, Commercial Sex Acts",""
"Highland County","Human Trafficking, Involuntary Servitude",""
"Lexington City","Crimes Against Person","29"
"Lexington City","Murder and Nonnegligent Manslaughter",""
"Lexington City","Negligent Manslaughter",""
"Lexington City","Justifiable Homicide",""
"Lexington City","Kidnapping/Abduction",""
"Lexington City","Forcible Rape",""
"Lexington City","Forcible Sodomy",""
"Lexington City","Sexual Assault With An Object","1"
"Lexington City","Forcible Fondling",""
"Lexington City","Incest",""
"Lexington City","Statutory Rape",""
"Lexington City","Aggravated Assault","2"
"Lexington City","Simple Assault","24"
